UNITID,EFALEVEL,EFTOTLT,EFTOTLM,EFTOTLW
213330,25,4,0,4
213330,40,4,0,4
213349,1,9513,4009,5504
213349,2,8815,3829,4986
213349,3,8538,3755,4783
213349,4,1814,734,1080
213349,5,6724,3021,3703
213349,11,277,74,203
213349,12,698,180,518
213349,19,696,372,324
213349,20,6028,2649,3379
213349,21,8548,3643,4905
213349,22,8279,3567,4712
213349,23,8065,3522,4543
213349,24,1812,733,1079
213349,25,6253,2789,3464
213349,31,214,45,169
213349,32,269,76,193
213349,39,649,352,297
213349,40,5604,2437,3167
213349,41,965,366,599
213349,42,536,262,274
213349,43,473,233,240
213349,44,2,1,1
213349,45,471,232,239
213349,51,63,29,34
213349,52,429,104,325
213349,59,47,20,27
213349,60,424,212,212
213358,1,1481,616,865
213358,2,1363,585,778
213358,3,1344,580,764
213358,4,229,99,130
213358,5,1115,481,634
213358,11,19,5,14
213358,12,118,31,87
213358,19,167,59,108
213358,20,948,422,526
213358,21,1183,522,661
213358,22,1130,507,623
213358,23,1130,507,623
213358,24,229,99,130
213358,25,901,408,493
213358,32,53,15,38
213358,39,125,44,81
213358,40,776,364,412
213358,41,298,94,204
213358,42,233,78,155
213358,43,214,73,141
213358,45,214,73,141
213358,51,19,5,14
213358,52,65,16,49
213358,59,42,15,27
213358,60,172,58,114
213367,1,6436,2175,4261
213367,2,4409,1558,2851
213367,3,4228,1531,2697
213367,4,939,340,599
213367,5,3289,1191,2098
213367,11,181,27,154
213367,12,2027,617,1410
213367,19,232,83,149
213367,20,3057,1108,1949
213367,21,3948,1471,2477
213367,22,3542,1363,2179
213367,23,3538,1361,2177
213367,24,936,339,597
213367,25,2602,1022,1580
213367,31,4,2,2
213367,32,406,108,298
213367,39,169,71,98
213367,40,2433,951,1482
213367,41,2488,704,1784
213367,42,867,195,672
213367,43,690,170,520
213367,44,3,1,2
213367,45,687,169,518
213367,51,177,25,152
213367,52,1621,509,1112
213367,59,63,12,51
213367,60,624,157,467
213376,1,1454,776,678
213376,2,1454,776,678
213376,3,1313,716,597
213376,4,380,240,140
213376,5,933,476,457
213376,11,141,60,81
213376,19,141,72,69
213376,20,792,404,388
213376,21,1048,598,450
213376,22,1048,598,450
213376,23,1045,596,449
213376,24,337,222,115
213376,25,708,374,334
213376,31,3,2,1
213376,39,101,50,51
213376,40,607,324,283
213376,41,406,178,228
213376,42,406,178,228
213376,43,268,120,148
213376,44,43,18,25
213376,45,225,102,123
213376,51,138,58,80
213376,59,40,22,18
213376,60,185,80,105
213385,1,2486,1326,1160
213385,2,2486,1326,1160
213385,3,2452,1307,1145
213385,4,635,329,306
213385,5,1817,978,839
213385,11,34,19,15
213385,19,12,8,4
213385,20,1805,970,835
213385,21,2435,1297,1138
213385,22,2435,1297,1138
213385,23,2435,1297,1138
213385,24,635,329,306
213385,25,1800,968,832
213385,39,12,8,4
213385,40,1788,960,828
213385,41,51,29,22
213385,42,51,29,22
213385,43,17,10,7
213385,45,17,10,7
213385,51,34,19,15
213385,60,17,10,7
213400,1,1763,928,835
213400,2,1313,670,643
213400,3,1212,628,584
213400,4,152,62,90
213400,5,1060,566,494
213400,11,101,42,59
213400,12,450,258,192
213400,19,174,91,83
213400,20,886,475,411
213400,21,895,463,432
213400,22,814,411,403
213400,23,814,411,403
213400,24,134,53,81
213400,25,680,358,322
213400,32,81,52,29
213400,39,85,51,34
213400,40,595,307,288
213400,41,868,465,403
213400,42,499,259,240
213400,43,398,217,181
213400,44,18,9,9
213400,45,380,208,172
213400,51,101,42,59
213400,52,369,206,163
213400,59,89,40,49
213400,60,291,168,123
213446,1,128,62,66
213446,12,128,62,66
213446,21,82,41,41
213446,32,82,41,41
213446,41,46,21,25
213446,52,46,21,25
213455,1,195,1,194
213455,2,195,1,194
213455,3,195,1,194
213455,4,89,1,88
213455,5,106,0,106
213455,20,106,0,106
213455,21,26,0,26
213455,22,26,0,26
213455,23,26,0,26
213455,24,12,0,12
213455,25,14,0,14
213455,40,14,0,14
213455,41,169,1,168
213455,42,169,1,168
213455,43,169,1,168
213455,44,77,1,76
213455,45,92,0,92
213455,60,92,0,92
213473,1,382,87,295
213473,2,382,87,295
213473,3,382,87,295
213473,4,81,11,70
213473,5,301,76,225
213473,20,301,76,225
213473,21,186,49,137
213473,22,186,49,137
213473,23,186,49,137
213473,24,35,7,28
213473,25,151,42,109
213473,40,151,42,109
213473,41,196,38,158
213473,42,196,38,158
213473,43,196,38,158
213473,44,46,4,42
213473,45,150,34,116
213473,60,150,34,116
213491,1,68,3,65
213491,2,68,3,65
213491,3,68,3,65
213491,4,49,2,47
213491,5,19,1,18
213491,20,19,1,18
213491,21,30,2,28
213491,22,30,2,28
213491,23,30,2,28
213491,24,24,2,22
213491,25,6,0,6
213491,40,6,0,6
213491,41,38,1,37
213491,42,38,1,37
213491,43,38,1,37
213491,44,25,0,25
213491,45,13,1,12
213491,60,13,1,12
213507,1,2022,931,1091
213507,2,1766,827,939
213507,3,1698,793,905
213507,4,415,191,224
213507,5,1283,602,681
213507,11,68,34,34
213507,12,256,104,152
213507,19,61,29,32
213507,20,1222,573,649
213507,21,1725,789,936
213507,22,1648,769,879
213507,23,1644,766,878
213507,24,415,191,224
213507,25,1229,575,654
213507,31,4,3,1
213507,32,77,20,57
213507,39,61,29,32
213507,40,1168,546,622
213507,41,297,142,155
213507,42,118,58,60
213507,43,54,27,27
213507,45,54,27,27
213507,51,64,31,33
213507,52,179,84,95
213507,60,54,27,27
213525,1,7128,2820,4308
213525,2,7128,2820,4308
213525,3,5986,2320,3666
213525,4,1422,678,744
213525,5,4564,1642,2922
213525,11,1142,500,642
213525,19,643,228,415
213525,20,3921,1414,2507
213525,21,2544,1186,1358
213525,22,2544,1186,1358
213525,23,2536,1183,1353
213525,24,947,483,464
213525,25,1589,700,889
213525,31,8,3,5
213525,39,249,107,142
213525,40,1340,593,747
213525,41,4584,1634,2950
213525,42,4584,1634,2950
213525,43,3450,1137,2313
213525,44,475,195,280
213525,45,2975,942,2033
213525,51,1134,497,637
213525,59,394,121,273
213525,60,2581,821,1760
213534,1,976,303,673
213534,2,976,303,673
213534,3,976,303,673
213534,4,269,85,184
213534,5,707,218,489
213534,19,36,6,30
213534,20,671,212,459
213534,21,726,225,501
213534,22,726,225,501
213534,23,726,225,501
213534,24,219,72,147
213534,25,507,153,354
213534,39,29,5,24
213534,40,478,148,330
213534,41,250,78,172
213534,42,250,78,172
213534,43,250,78,172
213534,44,50,13,37
213534,45,200,65,135
213534,59,7,1,6
213534,60,193,64,129
213543,1,7096,3938,3158
213543,2,4931,2773,2158
213543,3,4904,2753,2151
213543,4,1198,680,518
213543,5,3706,2073,1633
213543,11,27,20,7
213543,12,2165,1165,1000
213543,19,41,23,18
213543,20,3665,2050,1615
213543,21,6148,3421,2727
213543,22,4862,2724,2138
213543,23,4842,2707,2135
213543,24,1198,680,518
213543,25,3644,2027,1617
213543,31,20,17,3
213543,32,1286,697,589
213543,39,41,23,18
213543,40,3603,2004,1599
213543,41,948,517,431
213543,42,69,49,20
213543,43,62,46,16
213543,45,62,46,16
213543,51,7,3,4
213543,52,879,468,411
213543,60,62,46,16
213552,1,84,9,75
213552,2,84,9,75
213552,3,84,9,75
213552,4,45,8,37
213552,5,39,1,38
213552,20,39,1,38
213552,21,49,8,41
213552,22,49,8,41
213552,23,49,8,41
213552,24,30,7,23
213552,25,19,1,18
213552,40,19,1,18
213552,41,35,1,34
213552,42,35,1,34
213552,43,35,1,34
213552,44,15,1,14
213552,45,20,0,20
213552,60,20,0,20
213570,1,568,163,405
213570,2,568,163,405
213570,3,568,163,405
213570,4,149,52,97
213570,5,419,111,308
213570,20,419,111,308
213570,21,568,163,405
213570,22,568,163,405
213570,23,568,163,405
213570,24,149,52,97
213570,25,419,111,308
213570,40,419,111,308
213589,1,273,256,17
213589,2,273,256,17
213589,3,273,256,17
213589,4,106,101,5
213589,5,167,155,12
213589,19,29,29,0
213589,20,138,126,12
213589,21,219,208,11
213589,22,219,208,11
213589,23,219,208,11
213589,24,82,79,3
213589,25,137,129,8
213589,39,19,19,0
213589,40,118,110,8
213589,41,54,48,6
213589,42,54,48,6
213589,43,54,48,6
213589,44,24,22,2
213589,45,30,26,4
213589,59,10,10,0
213589,60,20,16,4
213598,1,1963,791,1172
213598,2,1624,671,953
213598,3,1614,666,948
213598,4,333,136,197
213598,5,1281,530,751
213598,11,10,5,5
213598,12,339,120,219
213598,19,105,50,55
213598,20,1176,480,696
213598,21,1712,701,1011
213598,22,1488,622,866
213598,23,1485,620,865
213598,24,331,135,196
213598,25,1154,485,669
213598,31,3,2,1
213598,32,224,79,145
213598,39,63,35,28
213598,40,1091,450,641
213598,41,251,90,161
213598,42,136,49,87
213598,43,129,46,83
213598,44,2,1,1
213598,45,127,45,82
213598,51,7,3,4
213598,52,115,41,74
213598,59,42,15,27
213598,60,85,30,55
213613,1,5260,2206,3054
213613,2,4855,2096,2759
213613,3,4783,2059,2724
213613,4,1086,486,600
213613,5,3697,1573,2124
213613,11,72,37,35
213613,12,405,110,295
213613,19,211,90,121
213613,20,3486,1483,2003
213613,21,4723,2043,2680
213613,22,4519,1994,2525
213613,23,4496,1983,2513
213613,24,1081,485,596
213613,25,3415,1498,1917
213613,31,23,11,12
213613,32,204,49,155
213613,39,189,85,104
213613,40,3226,1413,1813
213613,41,537,163,374
213613,42,336,102,234
213613,43,287,76,211
213613,44,5,1,4
213613,45,282,75,207
213613,51,49,26,23
213613,52,201,61,140
213613,59,22,5,17
213613,60,260,70,190
213622,1,184,32,152
213622,2,184,32,152
213622,3,184,32,152
213622,4,9,2,7
213622,5,175,30,145
213622,20,175,30,145
213622,21,115,20,95
213622,22,115,20,95
213622,23,115,20,95
213622,24,9,2,7
213622,25,106,18,88
213622,40,106,18,88
213622,41,69,12,57
213622,42,69,12,57
213622,43,69,12,57
213622,45,69,12,57
213622,60,69,12,57
213631,1,122,54,68
213631,12,122,54,68
213631,21,85,35,50
213631,32,85,35,50
213631,41,37,19,18
213631,52,37,19,18
213640,1,230,113,117
213640,12,230,113,117
213640,21,81,48,33
213640,32,81,48,33
213640,41,149,65,84
213640,52,149,65,84
213659,1,6411,2564,3847
213659,2,6411,2564,3847
213659,3,6070,2431,3639
213659,4,1497,651,846
213659,5,4573,1780,2793
213659,11,341,133,208
213659,19,392,161,231
213659,20,4181,1619,2562
213659,21,3172,1414,1758
213659,22,3172,1414,1758
213659,23,3169,1412,1757
213659,24,1055,472,583
213659,25,2114,940,1174
213659,31,3,2,1
213659,39,226,103,123
213659,40,1888,837,1051
213659,41,3239,1150,2089
213659,42,3239,1150,2089
213659,43,2901,1019,1882
213659,44,442,179,263
213659,45,2459,840,1619
213659,51,338,131,207
213659,59,166,58,108
213659,60,2293,782,1511
213668,1,1307,572,735
213668,2,1307,572,735
213668,3,1288,561,727
213668,4,345,149,196
213668,5,943,412,531
213668,11,19,11,8
213668,19,24,15,9
213668,20,919,397,522
213668,21,1290,566,724
213668,22,1290,566,724
213668,23,1283,561,722
213668,24,345,149,196
213668,25,938,412,526
213668,31,7,5,2
213668,39,24,15,9
213668,40,914,397,517
213668,41,17,6,11
213668,42,17,6,11
213668,43,5,0,5
213668,45,5,0,5
213668,51,12,6,6
213668,60,5,0,5
213686,1,79,18,61
213686,2,79,18,61
213686,3,78,18,60
213686,4,16,7,9
213686,5,62,11,51
213686,11,1,0,1
213686,19,5,1,4
213686,20,57,10,47
213686,21,59,12,47
213686,22,59,12,47
213686,23,59,12,47
213686,24,12,5,7
213686,25,47,7,40
213686,39,2,0,2
213686,40,45,7,38
213686,41,20,6,14
213686,42,20,6,14
213686,43,19,6,13
213686,44,4,2,2
213686,45,15,4,11
213686,51,1,0,1
213686,59,3,1,2
213686,60,12,3,9
213774,1,858,187,671
213774,2,858,187,671
213774,3,816,178,638
213774,4,219,76,143
213774,5,597,102,495
213774,11,42,9,33
213774,19,117,19,98
213774,20,480,83,397
213774,21,467,117,350
213774,22,467,117,350
213774,23,467,117,350
213774,24,159,60,99
213774,25,308,57,251
213774,39,63,14,49
213774,40,245,43,202
213774,41,391,70,321
213774,42,391,70,321
213774,43,349,61,288
213774,44,60,16,44
213774,45,289,45,244
213774,51,42,9,33
213774,59,54,5,49
213774,60,235,40,195
213783,1,2970,1156,1814
213783,2,2717,1109,1608
213783,3,2640,1085,1555
213783,4,628,265,363
213783,5,2012,820,1192
213783,11,77,24,53
213783,12,253,47,206
213783,19,160,70,90
213783,20,1852,750,1102
213783,21,2477,1042,1435
213783,22,2453,1036,1417
213783,23,2445,1035,1410
213783,24,622,261,361
213783,25,1823,774,1049
213783,31,8,1,7
213783,32,24,6,18
213783,39,142,66,76
213783,40,1681,708,973
213783,41,493,114,379
213783,42,264,73,191
213783,43,195,50,145
213783,44,6,4,2
213783,45,189,46,143
213783,51,69,23,46
213783,52,229,41,188
213783,59,18,4,14
213783,60,171,42,129
213826,1,3175,967,2208
213826,2,2148,714,1434
213826,3,2034,673,1361
213826,4,405,135,270
213826,5,1629,538,1091
213826,11,114,41,73
213826,12,1027,253,774
213826,19,133,53,80
213826,20,1496,485,1011
213826,21,2580,784,1796
213826,22,2004,664,1340
213826,23,1956,642,1314
213826,24,405,135,270
213826,25,1551,507,1044
213826,31,48,22,26
213826,32,576,120,456
213826,39,126,50,76
213826,40,1425,457,968
213826,41,595,183,412
213826,42,144,50,94
213826,43,78,31,47
213826,45,78,31,47
213826,51,66,19,47
213826,52,451,133,318
213826,59,7,3,4
213826,60,71,28,43
213914,1,385,19,366
213914,2,385,19,366
213914,3,385,19,366
213914,4,100,3,97
213914,5,285,16,269
213914,19,95,7,88
213914,20,190,9,181
213914,21,385,19,366
213914,22,385,19,366
213914,23,385,19,366
213914,24,100,3,97
213914,25,285,16,269
213914,39,95,7,88
213914,40,190,9,181
213932,1,124,15,109
213932,2,124,15,109
213932,3,124,15,109
213932,5,124,15,109
213932,20,124,15,109
213932,21,124,15,109
213932,22,124,15,109
213932,23,124,15,109
213932,25,124,15,109
213932,40,124,15,109
213987,1,3011,1324,1687
213987,2,2680,1178,1502
213987,3,2679,1178,1501
213987,4,602,267,335
213987,5,2077,911,1166
213987,11,1,0,1
213987,12,331,146,185
213987,19,65,33,32
213987,20,2012,878,1134
213987,21,2706,1192,1514
213987,22,2552,1130,1422
213987,23,2552,1130,1422
213987,24,596,266,330
213987,25,1956,864,1092
213987,32,154,62,92
213987,39,62,32,30
213987,40,1894,832,1062
213987,41,305,132,173
213987,42,128,48,80
213987,43,127,48,79
213987,44,6,1,5
213987,45,121,47,74
213987,51,1,0,1
213987,52,177,84,93
213987,59,3,1,2
213987,60,118,46,72
213996,1,3084,1159,1925
213996,2,2772,1088,1684
213996,3,2739,1077,1662
213996,4,648,260,388
213996,5,2091,817,1274
213996,11,33,11,22
213996,12,312,71,241
213996,19,100,33,67
213996,20,1991,784,1207
213996,21,2760,1068,1692
213996,22,2701,1060,1641
213996,23,2700,1060,1640
213996,24,648,260,388
213996,25,2052,800,1252
213996,31,1,0,1
213996,32,59,8,51
213996,39,100,33,67
213996,40,1952,767,1185
213996,41,324,91,233
213996,42,71,28,43
213996,43,39,17,22
213996,45,39,17,22
213996,51,32,11,21
213996,52,253,63,190
213996,60,39,17,22
214023,1,96,61,35
214023,2,96,61,35
214023,3,96,61,35
214023,4,51,34,17
214023,5,45,27,18
214023,19,33,17,16
214023,20,12,10,2
214023,21,57,34,23
214023,22,57,34,23
214023,23,57,34,23
214023,24,29,19,10
214023,25,28,15,13
214023,39,24,12,12
214023,40,4,3,1
214023,41,39,27,12
214023,42,39,27,12
214023,43,39,27,12
214023,44,22,15,7
214023,45,17,12,5
214023,59,9,5,4
214023,60,8,7,1
214041,1,8279,3551,4728
214041,2,7388,3312,4076
214041,3,7313,3273,4040
214041,4,1299,559,740
214041,5,6014,2714,3300
214041,11,75,39,36
214041,12,891,239,652
214041,19,689,310,379
214041,20,5325,2404,2921
214041,21,6832,3029,3803
214041,22,6584,2952,3632
214041,23,6566,2942,3624
214041,24,1284,550,734
214041,25,5282,2392,2890
214041,31,18,10,8
214041,32,248,77,171
214041,39,563,265,298
214041,40,4719,2127,2592
214041,41,1447,522,925
214041,42,804,360,444
214041,43,747,331,416
214041,44,15,9,6
214041,45,732,322,410
214041,51,57,29,28
214041,52,643,162,481
214041,59,126,45,81
214041,60,606,277,329
214069,1,3026,941,2085
214069,2,2417,764,1653
214069,3,2362,745,1617
214069,4,438,172,266
214069,5,1924,573,1351
214069,11,55,19,36
214069,12,609,177,432
214069,19,194,63,131
214069,20,1730,510,1220
214069,21,2057,701,1356
214069,22,1790,620,1170
214069,23,1790,620,1170
214069,24,428,171,257
214069,25,1362,449,913
214069,32,267,81,186
214069,39,97,39,58
214069,40,1265,410,855
214069,41,969,240,729
214069,42,627,144,483
214069,43,572,125,447
214069,44,10,1,9
214069,45,562,124,438
214069,51,55,19,36
214069,52,342,96,246
214069,59,97,24,73
214069,60,465,100,365
214111,1,13122,5778,7344
214111,2,13122,5778,7344
214111,3,11680,5223,6457
214111,4,2566,1265,1301
214111,5,9114,3958,5156
214111,11,1442,555,887
214111,19,936,400,536
214111,20,8178,3558,4620
214111,21,4567,2371,2196
214111,22,4567,2371,2196
214111,23,4533,2354,2179
214111,24,1550,831,719
214111,25,2983,1523,1460
214111,31,34,17,17
214111,39,419,216,203
214111,40,2564,1307,1257
214111,41,8555,3407,5148
214111,42,8555,3407,5148
214111,43,7147,2869,4278
214111,44,1016,434,582
214111,45,6131,2435,3696
214111,51,1408,538,870
214111,59,517,184,333
214111,60,5614,2251,3363
214148,1,484,5,479
214148,2,437,0,437
214148,3,437,0,437
214148,4,75,0,75
214148,5,362,0,362
214148,12,47,5,42
214148,19,41,0,41
214148,20,321,0,321
214148,21,440,4,436
214148,22,411,0,411
214148,23,411,0,411
214148,24,74,0,74
214148,25,337,0,337
214148,32,29,4,25
214148,39,36,0,36
214148,40,301,0,301
214148,41,44,1,43
214148,42,26,0,26
214148,43,26,0,26
214148,44,1,0,1
214148,45,25,0,25
214148,52,18,1,17
214148,59,5,0,5
214148,60,20,0,20
214157,1,1837,712,1125
214157,2,1553,635,918
214157,3,1508,616,892
214157,4,355,149,206
214157,5,1153,467,686
214157,11,45,19,26
214157,12,284,77,207
214157,19,81,39,42
214157,20,1072,428,644
214157,21,1447,608,839
214157,22,1418,602,816
214157,23,1413,601,812
214157,24,355,149,206
214157,25,1058,452,606
214157,31,5,1,4
214157,32,29,6,23
214157,39,80,38,42
214157,40,978,414,564
214157,41,390,104,286
214157,42,135,33,102
214157,43,95,15,80
214157,45,95,15,80
214157,51,40,18,22
214157,52,255,71,184
214157,59,1,1,0
214157,60,94,14,80
214166,1,1835,517,1318
214166,2,1781,503,1278
214166,3,1571,423,1148
214166,4,394,116,278
214166,5,1177,307,870
214166,11,210,80,130
214166,12,54,14,40
214166,19,139,34,105
214166,20,1038,273,765
214166,21,1277,367,910
214166,22,1248,356,892
214166,23,1248,356,892
214166,24,387,114,273
214166,25,861,242,619
214166,32,29,11,18
214166,39,93,26,67
214166,40,768,216,552
214166,41,558,150,408
214166,42,533,147,386
214166,43,323,67,256
214166,44,7,2,5
214166,45,316,65,251
214166,51,210,80,130
214166,52,25,3,22
214166,59,46,8,38
214166,60,270,57,213
214175,1,2448,1009,1439
214175,2,2448,1009,1439
214175,3,2357,962,1395
214175,4,579,215,364
214175,5,1778,747,1031
214175,11,91,47,44
214175,19,22,9,13
214175,20,1756,738,1018
214175,21,2323,948,1375
214175,22,2323,948,1375
214175,23,2287,929,1358
214175,24,579,215,364
214175,25,1708,714,994
214175,31,36,19,17
214175,39,12,5,7
214175,40,1696,709,987
214175,41,125,61,64
214175,42,125,61,64
214175,43,70,33,37
214175,45,70,33,37
214175,51,55,28,27
214175,59,10,4,6
214175,60,60,29,31
214254,1,749,261,488
214254,2,749,261,488
214254,3,749,261,488
214254,4,190,62,128
214254,5,559,199,360
214254,19,25,5,20
214254,20,534,194,340
214254,21,749,261,488
214254,22,749,261,488
214254,23,749,261,488
214254,24,190,62,128
214254,25,559,199,360
214254,39,25,5,20
214254,40,534,194,340
214272,1,2956,1032,1924
214272,2,2573,917,1656
214272,3,2462,876,1586
214272,4,503,182,321
214272,5,1959,694,1265
214272,11,111,41,70
214272,12,383,115,268
214272,19,101,43,58
214272,20,1858,651,1207
214272,21,2173,800,1373
214272,22,2080,768,1312
214272,23,2060,762,1298
214272,24,501,181,320
214272,25,1559,581,978
214272,31,20,6,14
214272,32,93,32,61
214272,39,96,43,53
214272,40,1463,538,925
214272,41,783,232,551
214272,42,493,149,344
214272,43,402,114,288
214272,44,2,1,1
214272,45,400,113,287
214272,51,91,35,56
214272,52,290,83,207
214272,59,5,0,5
214272,60,395,113,282
214290,1,856,827,29
214290,2,856,827,29
214290,3,856,827,29
214290,4,281,272,9
214290,5,575,555,20
214290,20,575,555,20
214290,21,856,827,29
214290,22,856,827,29
214290,23,856,827,29
214290,24,281,272,9
214290,25,575,555,20
214290,40,575,555,20
214379,1,10666,4364,6302
214379,2,10666,4364,6302
214379,3,10114,4177,5937
214379,4,2162,1079,1083
214379,5,7952,3098,4854
214379,11,552,187,365
214379,19,851,318,533
214379,20,7101,2780,4321
214379,21,4679,2214,2465
214379,22,4679,2214,2465
214379,23,4652,2200,2452
214379,24,1498,782,716
214379,25,3154,1418,1736
214379,31,27,14,13
214379,39,406,177,229
214379,40,2748,1241,1507
214379,41,5987,2150,3837
214379,42,5987,2150,3837
214379,43,5462,1977,3485
214379,44,664,297,367
214379,45,4798,1680,3118
214379,51,525,173,352
214379,59,445,141,304
214379,60,4353,1539,2814
214476,1,75,15,60
214476,2,75,15,60
214476,3,75,15,60
214476,4,21,3,18
214476,5,54,12,42
214476,20,54,12,42
214476,21,44,12,32
214476,22,44,12,32
214476,23,44,12,32
214476,24,8,3,5
214476,25,36,9,27
214476,40,36,9,27
214476,41,31,3,28
214476,42,31,3,28
214476,43,31,3,28
214476,44,13,0,13
214476,45,18,3,15
214476,60,18,3,15
214528,1,548,427,121
214528,2,548,427,121
214528,3,548,427,121
214528,4,142,118,24
214528,5,406,309,97
214528,19,50,40,10
214528,20,356,269,87
214528,21,396,317,79
214528,22,396,317,79
214528,23,396,317,79
214528,24,116,93,23
214528,25,280,224,56
214528,39,36,27,9
214528,40,244,197,47
214528,41,152,110,42
214528,42,152,110,42
214528,43,152,110,42
214528,44,26,25,1
214528,45,126,85,41
214528,59,14,13,1
214528,60,112,72,40
214546,1,53,2,51
214546,2,53,2,51
214546,3,53,2,51
214546,4,19,1,18
214546,5,34,1,33
214546,20,34,1,33
214546,21,44,2,42
214546,22,44,2,42
214546,23,44,2,42
214546,24,15,1,14
214546,25,29,1,28
214546,40,29,1,28
214546,41,9,0,9
214546,42,9,0,9
214546,43,9,0,9
214546,44,4,0,4
214546,45,5,0,5
214546,60,5,0,5
214564,1,1011,291,720
214564,12,1011,291,720
214564,21,903,259,644
214564,32,903,259,644
214564,41,108,32,76
214564,52,108,32,76
214582,1,743,181,562
214582,2,743,181,562
214582,3,743,181,562
214582,4,589,134,455
214582,5,154,47,107
214582,20,154,47,107
214582,21,474,114,360
214582,22,474,114,360
214582,23,474,114,360
214582,24,396,93,303
214582,25,78,21,57
214582,40,78,21,57
214582,41,269,67,202
214582,42,269,67,202
214582,43,269,67,202
214582,44,193,41,152
214582,45,76,26,50
214582,60,76,26,50
214591,1,4057,2651,1406
214591,2,3943,2570,1373
214591,3,3797,2479,1318
214591,4,1113,699,414
214591,5,2684,1780,904
214591,11,146,91,55
214591,12,114,81,33
214591,19,138,79,59
214591,20,2546,1701,845
214591,21,3714,2436,1278
214591,22,3683,2415,1268
214591,23,3628,2378,1250
214591,24,1103,692,411
214591,25,2525,1686,839
214591,31,55,37,18
214591,32,31,21,10
214591,39,122,68,54
214591,40,2403,1618,785
214591,41,343,215,128
214591,42,260,155,105
214591,43,169,101,68
214591,44,10,7,3
214591,45,159,94,65
214591,51,91,54,37
214591,52,83,60,23
214591,59,16,11,5
214591,60,143,83,60
214607,1,473,322,151
214607,12,473,322,151
214607,21,60,39,21
214607,32,60,39,21
214607,41,413,283,130
214607,52,413,283,130
214616,1,797,389,408
214616,12,797,389,408
214616,21,759,376,383
214616,32,759,376,383
214616,41,38,13,25
214616,52,38,13,25
214625,1,680,395,285
214625,2,680,395,285
214625,3,615,365,250
214625,4,168,101,67
214625,5,447,264,183
214625,11,65,30,35
214625,19,58,26,32
214625,20,389,238,151
214625,21,524,324,200
214625,22,524,324,200
214625,23,508,315,193
214625,24,161,99,62
214625,25,347,216,131
214625,31,16,9,7
214625,39,45,21,24
214625,40,302,195,107
214625,41,156,71,85
214625,42,156,71,85
214625,43,107,50,57
214625,44,7,2,5
214625,45,100,48,52
214625,51,49,21,28
214625,59,13,5,8
214625,60,87,43,44
214634,1,568,185,383
214634,2,568,185,383
214634,3,490,155,335
214634,4,97,32,65
214634,5,393,123,270
214634,11,78,30,48
214634,19,58,14,44
214634,20,335,109,226
214634,21,315,108,207
214634,22,315,108,207
214634,23,304,104,200
214634,24,84,30,54
214634,25,220,74,146
214634,31,11,4,7
214634,39,13,4,9
214634,40,207,70,137
214634,41,253,77,176
214634,42,253,77,176
214634,43,186,51,135
214634,44,13,2,11
214634,45,173,49,124
214634,51,67,26,41
214634,59,45,10,35
214634,60,128,39,89
214643,1,613,443,170
214643,2,606,442,164
214643,3,534,406,128
214643,4,168,122,46
214643,5,366,284,82
214643,11,72,36,36
214643,12,7,1,6
214643,19,31,23,8
214643,20,335,261,74
214643,21,519,398,121
214643,22,519,398,121
214643,23,503,385,118
214643,24,167,121,46
214643,25,336,264,72
214643,31,16,13,3
214643,39,30,22,8
214643,40,306,242,64
214643,41,94,45,49
214643,42,87,44,43
214643,43,31,21,10
214643,44,1,1,0
214643,45,30,20,10
214643,51,56,23,33
214643,52,7,1,6
214643,59,1,1,0
214643,60,29,19,10
214652,1,1178,528,650
214652,2,1178,528,650
214652,3,1089,483,606
214652,4,257,138,119
214652,5,832,345,487
214652,11,89,45,44
214652,19,73,23,50
214652,20,759,322,437
214652,21,943,460,483
214652,22,943,460,483
214652,23,901,437,464
214652,24,250,136,114
214652,25,651,301,350
214652,31,42,23,19
214652,39,48,20,28
214652,40,603,281,322
214652,41,235,68,167
214652,42,235,68,167
214652,43,188,46,142
214652,44,7,2,5
214652,45,181,44,137
214652,51,47,22,25
214652,59,25,3,22
214652,60,156,41,115
214670,1,925,509,416
214670,2,889,505,384
214670,3,788,453,335
214670,4,233,147,86
214670,5,555,306,249
214670,11,101,52,49
214670,12,36,4,32
214670,19,81,33,48
214670,20,474,273,201
214670,21,719,414,305
214670,22,719,414,305
214670,23,702,403,299
214670,24,231,146,85
214670,25,471,257,214
214670,31,17,11,6
214670,39,66,25,41
214670,40,405,232,173
214670,41,206,95,111
214670,42,170,91,79
214670,43,86,50,36
214670,44,2,1,1
214670,45,84,49,35
214670,51,84,41,43
214670,52,36,4,32
214670,59,15,8,7
214670,60,69,41,28
214689,1,3861,2054,1807
214689,2,3861,2054,1807
214689,3,3779,2008,1771
214689,4,1423,769,654
214689,5,2356,1239,1117
214689,11,82,46,36
214689,19,113,53,60
214689,20,2243,1186,1057
214689,21,3645,1976,1669
214689,22,3645,1976,1669
214689,23,3603,1953,1650
214689,24,1415,763,652
214689,25,2188,1190,998
214689,31,42,23,19
214689,39,105,51,54
214689,40,2083,1139,944
214689,41,216,78,138
214689,42,216,78,138
214689,43,176,55,121
214689,44,8,6,2
214689,45,168,49,119
214689,51,40,23,17
214689,59,8,2,6
214689,60,160,47,113
214698,1,703,430,273
214698,2,703,430,273
214698,3,636,395,241
214698,4,241,159,82
214698,5,395,236,159
214698,11,67,35,32
